url | id_auteur | auteur | sexe |  pays | haiku 
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5489&lg=f | serj-d | David Serjeant | H | UK | fifteen elephants -\\after the storm\\the cockerels waking
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3540&lg=f | dute-d | Danièle Duteil | F | France | temps d'orage -\\sous les bottes le bruit\\des pavés
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3332&lg=f | asun-i | Isabel Asunsolo | F | France | midi en avril\\les roseaux morts se frottent\\avec les vivants
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6797&lg=f | alsa-m | Mohamad Alsari | H | Syria | Mes doigts\\entre ses doigts\\Piano
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4988&lg=f | gabr-d | Damien Gabriels | H | France | sortie du tunnel -\\un champ de colza éclaire\\le compartiment
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7708&lg=f | masm-s | Sarra Masmoudi | F | Tunisie | grosse lune du loup~\\quartier après quartier le panier\\de sanguines
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1604&lg=f | bala-i | Israel Balan | H | Mexico | à chaque gorgée\\de la bouteille\\le clair de lune sur mon visage
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2892&lg=f | hell-e | Eric Hellal | H | France | chaque soir\\au bout de la route\\l'usine Seveso
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=575&lg=f | chev-h | Henri Chevignard | H | France | Harley Davidson \\rutilante de rosée - \\dimanche d'été
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1095&lg=f | mena-pd | Paul David Mena | H | USA | Mercredi des Cendres --\\le prêtre\\allume une cigarette
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5789&lg=f | coud-b | Ben Coudert | H | France | premier café -\\des éclats de lune\\dans mon bol
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2308&lg=f | bala-i | Israel Balan | H | Mexico | long voyage --\\au bout de l'autoroute\\la lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7400&lg=f | masm-s | Sarra Masmoudi | F | Tunisie | éclipse partielle~\\le vieux chat\\titubant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5237&lg=f | py-d | Daniel Py | H | France | noir à fleurs bleues\\le slip de l'altiste\\- Shostakovitch
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1732&lg=f | rais-c | Carol Raisfeld | F | USA | sifflement du train . . .\\l'empreinte de la main traîne\\sur la vitre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6878&lg=f | cosb-c | Christian Cosberg | H | France | haïku cocaïne\\l'addiction\\en trois lignes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6058&lg=f | mena-pd | Paul David Mena | H | USA | mon plan de retraite\\les rides\\dans une flaque de boue
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6657&lg=f | kolo-a | Angelika Kolompar Renville | F | Canada | Un ciel orange et rose -\\de la papetière un nuage gris\\sur ce froid jour de printemps
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=493&lg=f | py-d | Daniel Py | H | France |    High tide\\   oil reaching\\   new heights
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1418&lg=f | mena-pd | Paul David Mena | H | USA | prévision boursière:\\record de chaleur\\suivi de pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1056&lg=f | kolo-a | Angelika Kolompar Renville | F | Canada | jour pluvieux\\dans la forêt pluvieuse\\plic, plic, plic
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=153&lg=f | macr-c | Carole MacRury | F | USA |    dans la cour\\   au milieu de notre dispute --\\   une libellule rouge
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3344&lg=f | hell-e | Eric Hellal | H | France | T shirt -\\encore mieux armée\\sans armature
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2554&lg=f | py-d | Daniel Py | H | France | dans le bol de verveine\\l'ampoule du plafonnier\\- mi-novembre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1031&lg=f | duha-a | André Duhaime | H | Canada | guitar and harmonica\\in my car bob dylan also\\is still 20
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6750&lg=f | cayr-a | André Cayrel | H | France | parmi les passants\\le parfum persistant\\d’une passante
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1026&lg=f | dudo-d | Denise Dudon | F | France | vitrail presque noir\\dans la cathédrale obscure\\Chartres sans soleil
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8025&lg=f | mace-p | Philippe Macé | H | France | ma maison d’enfance\\par un carreau entrevoir\\l’obscurité
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5497&lg=f | mcdo-j | John McDonald | H | Scotland (UK) | chandelles allumées\\des larmes en fondant\\jour de Nagasaki
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5910&lg=f | mena-pd | Paul David Mena | H | USA | flocons de neige --\\j'essaie de me souvenirs\\quand je suis devenu gris
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2189&lg=f | vanm-r | Robert Van Muylder | H | Belgique | inquiète -\\le tracé de ton nez\\sur la vitre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5951&lg=f | mare-g | Gérard Maréchal | H | France | Qi gong,\\lentement il fait tomber\\la neige du ciel
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2208&lg=f | mena-pd | Paul David Mena | H | USA | faisceau de triage à l'aube --\\de nouveaux graffiti\\sur le vieux fourgon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5134&lg=f | holl-m | Mark Holloway | H | UK | ciel couvert\\jusqu'à ce qu'un papillon blanc se pose\\sur mon écran de téléphone
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5631&lg=f | dumo-g | Gérard Dumon | H | France | nuit étoilée\\le bonheur de pouvoir\\pisser sous la lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6540&lg=f | coud-b | Ben Coudert | H | France | retour au travail -\\le triste son du ressac\\de la photocopieuse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3784&lg=f | mena-pd | Paul David Mena | H | USA | premier de décembre ---\\l'obscurité\\avant l'aube
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=220&lg=f | asun-i | Isabel Asunsolo | F | France | Best Of Mac Donald\\deux limaçons roux\\sur une frite
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4212&lg=f | gabr-d | Damien Gabriels | H | France | après chaque voiture\\la ruée des pies\\vers l'amas de poils rouges
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4978&lg=f | mena-pd | Paul David Mena | H | USA | croissant de lune --\\la plenitude\\de ses lèvres
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=108&lg=f | sprite |  sprite | ? | England |    une boite du McDo\\   flotte vers la fontaine\\   un insecte à bord
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6009&lg=f | mcdo-j | John McDonald | H | Scotland (UK) | pleine lune -\\un nouveau petit-fils\\têtant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4276&lg=f | gabr-d | Damien Gabriels | H | France | dans la vapeur\\de ma tasse de thé\\la lune montante
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5716&lg=f | naga-l | Louis Nagara | H | France | terrasse ensoleillée\\oublier Noël\\qui approche
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1950&lg=f | gabr-d | Damien Gabriels | H | France | minuit -\\avant le 12ème coup\\... la  chasse d'eau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7382&lg=f | dumo-g | Gérard Dumon | H | France | course sous l'orage\\l'odeur du grain\\dans la grange
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6051&lg=f | mena-pd | Paul David Mena | H | USA | verglas --\\le médecin voudrait\\plus de tests
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1940&lg=f | vass-f | Franck Vasseur | H | France | le dernier Kérouac\\à l'étroit \\entre Issa et Kervern
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5960&lg=f | mcdo-j | John McDonald | H | Scotland (UK) | passant devant leur maison vide -\\son petit baiser\\encore sur la vitre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=916&lg=f | py-d | Daniel Py | H | France | un plastique bleu\\dans l'arbre encore nu\\- mi-avril
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2118&lg=f | bala-i | Israel Balan | H | Mexico | trafic de nuit --\\elle me parle de\\cholesterol
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4596&lg=f | sorl-w | William Sorlien | H | USA | (roues de médecine\\des cairns de pierres des champs apparaissent\\dans le brouillard froid du printemps)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6961&lg=f | derl-m | Marie Derley | F | Belgique | Hiver sans congés –\\au creux du coquillage\\le bruit de la mer
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7846&lg=f | lahl-m | Meryem Lahlou | F | Maroc | Coucher de soleil\\Quelque chose du jour\\Dans le pot de jasmin
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2228&lg=f | mena-pd | Paul David Mena | H | USA | une semaine avant Noël\\un chien à trois pattes\\sniffe la poubelle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=642&lg=f | kolo-a | Angelika Kolompar Renville | F | Canada | Plumeria is a white and yellow flower and grows on trees in Hawaii and has a wonderful scent. The flowers are used to make the lei they wear like a necklace
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6887&lg=f | lour-k | Karyn Louryan  | F | Belgique | jour amer ...\\cannelle girofle et muscade\\relèvent les chicons
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2423&lg=f | anna |  anna | F | France | chaleur écrasante\\les girolles\\sous la mousse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5734&lg=f | dufl-m | Michel Duflo | H | France | aube d'hiver -\\urgence absolue\\d'un second café
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3879&lg=f | bilq-b | Bill Bilquin | H | Belgique | matin de mars\\regarder vers l'est\\fukushima
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5239&lg=f | py-d | Daniel Py | H | France | une fesse après l'autre\\elle me précède\\gare Saint-Lazare
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3935&lg=f | kolo-a | Angelika Kolompar Renville | F | Canada | Cancer clinic visit\\a bald woman passes by\\with a smile\\visite à la clinique du cancer\\une femme chauve passe\\avec un sourire
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2839&lg=f | quin-p | Philippe Quinta | H | France | le vent se lève -\\le tas de cendres chaudes\\se ranime
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4531&lg=f | gabr-d | Damien Gabriels | H | France | première neige -\\des traces de pas\\de poubelle à poubelle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6865&lg=f | bilq-b | Bill Bilquin | H | Belgique | dans la grisaille\\la bouteille de rosé\\du sans-abri
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2255&lg=f | py-d | Daniel Py | H | France | dimanche 7/1/7\\le couteau à cheval\\sur la fève
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4701&lg=f | cohe-m | Martin Cohen | H | USA | après la pluie une rue d'hiver pleine de lunes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5602&lg=f | mena-pd | Paul David Mena | H | USA | fumeurs agglutinés --\\une autre conversation\\sur le Cloud
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4853&lg=f | mcdo-j | John McDonald | H | Scotland (UK) | JOUR DE VENTE -\\un lever anticipée\\pour le sans-abri
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2379&lg=f | cham-d | Dominique Champollion | ? | France | suivant le cercueil\\il lui raconte à l'oreille\\son dernier voyage
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7913&lg=f | masm-s | Sarra Masmoudi | F | Tunisie | grand ciel sans fin~\\le nichoir vide
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3171&lg=f | sorl-w | William Sorlien | H | USA | entre le bourdonnement\\des tondeuses\\une odeur de pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7451&lg=f | masm-s | Sarra Masmoudi | F | Tunisie | pluie de fin d'été~\\tous ces vieux objets\\dans la cave
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7652&lg=f | poir-j | Jimmy Poirier | H | Canada | sur la terrasse\\mon café miroitant\\sucrer le ciel
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=709&lg=f | quer-p | Pascal Quero | H | France | huit heures.\\trois quart lune, son halo\\d'hiver - rond encore
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1850&lg=f | asun-i | Isabel Asunsolo | F | France | porte entrouverte -\\les guirlandes s'illuminent\\une seconde
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1930&lg=f | cayr-a | André Cayrel | H | France | plage naturiste.je sors de l'eau devant elle\\diminué par le froid
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6229&lg=f | alsa-m | Mohamad Alsari | H | Syria | La cour de la prison\\dans la flaque de la pluie\\la lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3208&lg=f | holl-m | Mark Holloway | H | UK | the year's end\\all those graveyard names\\carved into the fog
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=896&lg=f | flip-r | Rob Flipse | H | the Netherlands | soûl sur le perron\\de la fausse maison\\la clef en main
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=391&lg=f | flip-r | Rob Flipse | H | the Netherlands | les jours rétrécissent\\la petaside desséchée\\n'est plus aussi grande
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7336&lg=f | masm-s | Sarra Masmoudi | F | Tunisie | souks de la médina~\\dans chaque boutique\\le salut d'un chat
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5760&lg=f | mena-pd | Paul David Mena | H | USA | occupying Wall Street\\les fantômes\\de mes rêves de retraite
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=735&lg=f | supo-l | Lucia Supova | F | Luxembourg | rideau à moitié\\meubles d'une chambre éclairée\\-- traits gris de la demi-lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7796&lg=f | dumo-g | Gérard Dumon | H | France | temps glacial\\le four libère l'odeur\\de chocolat
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1762&lg=f | vand-g | Guy Vanden Broeck | H | Belgique | Sur le sol trempé\\des centaines de bogues -\\aucune étoile.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1201&lg=f | vanm-r | Robert Van Muylder | H | Belgique | Bouton du gilet\\Petit bruit sur l'asphalte\\Lune si proche
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3065&lg=f | sorl-w | William Sorlien | H | USA | retour du froid\\les mélodies dissonnantes\\du camion du marchand de glace
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3567&lg=f | mena-pd | Paul David Mena | H | USA | encore la pluie --\\une souris prise au piège\\entre les murs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3883&lg=f | hell-e | Eric Hellal | H | France | sur la baigneuse\\un maillot à rayures\\- mer plate
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4149&lg=f | gabr-d | Damien Gabriels | H | France | toilettes de la plage -\\la chasse d'eau emporte\\le bruit des vagues
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1389&lg=f | lall-m | Marylène Lallemand | F | France | so far from exams...
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5545&lg=f | mcdo-j | John McDonald | H | Scotland (UK) | été indien -\\des abeilles\\les ombres longues
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4874&lg=f | serj-d | David Serjeant | H | UK | recyclée\\avec chaque bouteille\\la même résolution
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8032&lg=f | masm-s | Sarra Masmoudi | F | Tunisie | l'odeur de pain\\emplit la bourgade~\\lune de l'aube
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5266&lg=f | kolo-a | Angelika Kolompar Renville | F | Canada | je regarde au calendrier\\pour voir si c'est un jour spécial --\\Journée Internationale des Femmes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6832&lg=f | mena-pd | Paul David Mena | H | USA | dans la souche creuse\\du vieil arbre\\des coquelicots en fleurs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5765&lg=f | mena-pd | Paul David Mena | H | USA | premier dégel -\\quelqu'un aurait du prévenir\\les jonquilles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=265&lg=f | supo-l | Lucia Supova | F | Luxembourg | ce soir dans la rue\\un parfum du chocolat\\noir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5419&lg=f | mena-pd | Paul David Mena | H | USA | ville fantôme --\\un coq chante\\sans aucune raison
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3343&lg=f | hell-e | Eric Hellal | H | France | Shell, Exxon, BP\\chacune marque\\son territoire
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6466&lg=f | holl-m | Mark Holloway | H | UK | (entre les averses\\le va-et-vient de l'orchestre par\\la fenêtre à demi-ouverte)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6362&lg=f | holl-m | Mark Holloway | H | UK | ombres. un rebord de fenêtre\\juste assez grand pour abriter\\deux colombes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7689&lg=f | hoar-v | Vincent Hoarau | H | France | dernier jour de l'an ~\\dans un rayon de soleil\\la poussière des livres
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3968&lg=f | kolo-a | Angelika Kolompar Renville | F | Canada | feelings of joy\\float in and out\\red seaweed
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5712&lg=f | breh-p | Philippe Bréham | H | France | parc en hiver\\le manège illuminé tourne\\sans enfants
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6299&lg=f | mena-pd | Paul David Mena | H | USA | fin d'un long week-end\\que le requiem\\commence
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1582&lg=f | cayr-a | André Cayrel | H | France | culte de la tradition\\et des criminels de guerre\\- cerisiers en fleurs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3112&lg=f | hell-e | Eric Hellal | H | France | dans la citrouille \\à la place de la bougie \\une lampe à diode
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2805&lg=f | quin-p | Philippe Quinta | H | France | première flambée -\\dehors, le dernier voyage\\d'un canadair
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1780&lg=f | cesa-jc | Jean-Claude César | H | France | Intifada-\\d'un côté les cravates\\de l'autre les Nike
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6005&lg=f | alsa-m | Mohamad Alsari | H | Syria | La voix du bombardement se lève-\\du haut de la cascade\\la lune tombe
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6257&lg=f | quin-p | Philippe Quinta | H | France | quelqu'un marche\\autour de la maison -\\pluie de printemps
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=164&lg=f | moin-e | Emilie Moineau | F | France | zébrures dans l'espace\\le store se coule dans la rue\\par une fenêtre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6845&lg=f | wisd-j | John Wisdom | H | USA | brouillard du matin\\des pousses vertes d'oignons\\crevassent le sol
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1678&lg=f | vanm-r | Robert Van Muylder | H | Belgique | pain beurré -\\le boulanger enfin\\assis
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5643&lg=f | holl-m | Mark Holloway | H | UK | dans le jardin clos\\l'odeur\\des pommes en décomposition
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=826&lg=f | cesa-jc | Jean-Claude César | H | France | Matin d'hiver-\\le zizi du jardinier\\tout rabougri...
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3881&lg=f | dute-d | Danièle Duteil | F | France | risque de fusion -\\sur mes doigts l'odeur\\des immortelles de mer
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3617&lg=f | mena-pd | Paul David Mena | H | USA | jours de neige --\\plus de blanc que je ne croyais\\dans ma barbe
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4699&lg=f | mena-pd | Paul David Mena | H | USA | une vraie merveille du monde --\\comment elle remplit\\son T-shirt Grand Canyon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6651&lg=f | tome-s | Serge Tomé | H | Belgique | la pelle mécanique\\dans le pré\\efface le ciel
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6963&lg=f | dufl-m | Michel Duflo | H | France | thé de l’aube –\\un bruit de moteur croît\\puis décroît
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5684&lg=f | hoar-v | Vincent Hoarau | H | France | veille d'élection -\\les chasseurs et leurs chiens\\quelque part dans les bois
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7150&lg=f | bikko |  Bikko | H | France | thé à la menthe\\sur l’eau la pleine lune\\à peine voilée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7049&lg=f | coud-b | Ben Coudert | H | France | retour en banlieue -\\sous le lit de feue ma mère\\tout un stock de morphine
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1139&lg=f | pelt-m | Marcel Peltier | H | Belgique | poussière grise\\sur la cheminée de marbre -\\et ta photo
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6743&lg=f | robe-b | Bruno Robert | H | France | escalier A\\quatre à quatre son parfum\\n°5
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6913&lg=f | bikko |  Bikko | H | France | milieu de nuit\\le biseau de l'aiguille\\trouve la veine
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7470&lg=f | mena-pd | Paul David Mena | H | USA | fin d'été --\\j'observe le Dow (Jones)\\tomber
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2579&lg=f | hell-e | Eric Hellal | H | France | Gold Beach\\un tag délavé\\sur le blockhaus
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1111&lg=f | mena-pd | Paul David Mena | H | USA | (remise de diplôme de ma fille\\je serre le noeud\\de ma cravate)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1781&lg=f | cesa-jc | Jean-Claude César | H | France | Intifada-\\un léger retard\\pour le repas du soir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2148&lg=f | quin-p | Philippe Quinta | H | France | Saké de Kyoto\\dans le verre à téquila\\Fin d'automne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7693&lg=f | niwa-v | Vicky Ni Wayan | F | Belgique | réveillon de l'an neuf-\\en ermite sous un édredon\\d'étoiles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5683&lg=f | hoar-v | Vincent Hoarau | H | France | nuit de brouillard -\\les moutons\\ne s'en soucient guère
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6306&lg=f | mcdo-j | John McDonald | H | Scotland (UK) | une vieille dame appelée Mary\\son enfant étendu sur ses genoux\\... mémorial de guerre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1463&lg=f | rais-c | Carol Raisfeld | F | USA | tonnerre\\ciel d'ardoise\\crocus naissants
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1476&lg=f | ruau-j | Jean Ruaud | H | France | Parc des Buttes Chaumont\\a man alone\\and drizzle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1900&lg=f | burl-j | Jeremiah Burlington | H | France | Seul dans ma nuit\\souvenir des lampions\\de mon enfance
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2452&lg=f | gabr-d | Damien Gabriels | H | France | silence de l'aube ~\\un peu de  vapeur s'élève\\de mon bol
